service_id,name,Description,category
e8bd2da1-1fd9-40fc-8181-08da1a14bbe6,Exprimare acord mansardare sau extindere (in calitate de coproprietari),"Exprimare acord mansardare sau extindere (in calitate de coproprietari). 

Documente necesare:
- Certificat de urbanism: (in termenul de valabilitate)
- Memoriu prezentare lucrare: Cu mentiunea numarului de proiect.
- Plan parcelar: Intocmit de o persoana autorizata.
- Acordul notarial al tuturor co-proprietarilor
- Extras carte funciara colectiva: Cu data emiterii de pana in 30 zile (in cazul imobilelor cu mai multe apartamente).
- extras-cf: Cu data emiterii de pana in 30 zile.
- act-identitate: A titularului dreptului de proprietate.
","Constructii, urbanism, terenuri"
d571f3e6-779a-4819-8dbc-321e78076567,Asistarea persoanelor varstnice la incheierea contractelor de intretinere,"Asistarea persoanelor varstnice la incheierea contractelor de intretinere. Actele se depun la camera 12
Toate actele solicitate se vor depune in copie conforma cu originalul. La imobilele cumparate cu Legea 112/1995 este necesara aducerea urmatoarelor documente: adeverinta de la Directia Patrimoniu din care sa rezulte ca nu s-a depus dosar pentru revendicarea imobilului si de la Serviciul Juridic din care sa rezulte ca imobilul nu este in litigiu. 
Pentru informatii suplimentare puteti contacta Serviciul Autoritate Tutelara din cadrul Primariei  Municipiului Timisoara la numarul de telefon 0256.408360; 408365
Nu se supune aprobarii tacite.

Documente necesare:
- Cerere asistare contract intretinere
- Cazier judiciar: Numai pentru intretinator.
- Acord DGPR
",Autoritate tutelara
6a63e4ab-759a-4b13-b239-950c58c9bdcc,Anularea acordului pentru desfasurarea exercitiilor comerciale,"Anularea acordului pentru desfasurarea exercitiilor comerciale.pentru toate activitatile comerciale emise conform LEGII 650/2002, HCL 110/2016, HCL 4/11.01.2022 Documentele vor fi certificate &ldquo;conform cu originalul&rdquo; de catre solicitant.

Documente necesare:
- Acord pentru desfasurarea exercitiilor comerciale: Emis de primaria Timisoara in conformitate cu Legea 650/2002, HCLMT 110/2016, HCLMT 4/2022
- Cerere privind anularea Acordului pentru desfasurarea exercitiilor comerciale emis de Primaria Timisoara: Cerere de mana
- Hotararea Adunarii Generale a Asociatiilor sau a asociatului unic prin care s-a decis inchiderea punctului de lucru
- Certificat de inregistrare mentiuni si rezolutia eliberate de catre ORC Timis prin care se aproba inchiderea punctului de lucru
","Comert, afaceri"
9f807d6f-dfac-4fd5-91bd-5f2117691485,Luarea in evidenta a tutelelor instituite asupra minorilor,"Luarea in evidenta a tutelelor instituite asupra minorilor. Actele se depun la camera 12, bd. C.D. Loga nr. 1.
Toate actele se vor depune in copie conforma cu originalul.
Pentru informatii suplimentare va puteti adresa Serviciului Autoritate Tutelara, Primaria Timisoara, b-dul Mihai Eminescu nr. 2B, fostul sediu al Directiei Fiscale, tel. 0256.408365; 408360.
NU se supune aprobarii tacite. 

pentru tutore:
1. Cerere de luare in evidenta a cazului;2. Carte de identitate;3. Certificat de nastere;4. Adeverinta medicala eliberata de medicul de familie din care sa rezulte starea de sanatate, ca nu a fost si ca nu este in evidenta cu boli psihice;5. Certificat de casatorie;6. Sentinta de divort investita cu formula definitiva (daca este cazul);7. Adeverinta de venituri sau cupon de pensie;8. Declaratie din partea sotului sau sotiei ca este de acord cu desemnarea sa ca si tutore;9. Acte de proprietate (extras C.F. valabil 30 de zile de la data emiterii);10. Cazier judiciar si certificat de integritate comportamentala.
pentru minor:
1. Copie dupa sentinta prin care a fost instituita tutela, investita cu formula definitiva2. Carte de identitate;-daca minorul a implinit 14 ani3. Certificat de nastere4. Adeverinta medicala5. Adeverinta scolara6.  Certificate de deces parinti/ sentinta de decadere din drepturile parintesti/sentinta de declarare judecatoreasca a mortii, etc.7. Acte de proprietate casa si teren (extras C.F. valabil 30 de zile de la data emiterii)



Documente necesare:
- Cerere tip pentru luare in evidenta tutela minori
- Acord GDPR
",Autoritate tutelara
d38e06d6-3c4a-4b2b-9f62-03003a918453,"Acord pentru desfasurarea exercitiilor comerciale pentru activitati de comert, alimentatie publica si prestari servicii de catre ONG-uri, asociatii, fundatii, federatii, etc.","Acord pentru desfasurarea exercitiilor comerciale pentru activitati de comert, alimentatie publica si prestari servicii de catre ONG-uri, asociatii, fundatii, federatii, etc..Nu detin documente de inregistrare emise de catre ORC  si activitatea se desfasoara  in structuri de vanzare destinate folosintei publice Solicitantii vor depune, in functie de activitatile comerciale solicitate, documentele prevazute la art. 34, art. 45, art. 49, art. 53, art. 54, art.55, art.56 din HCL 28/2023.
Pentru orice tip de activitate vor fi depuse urmatoarele documente care vor fi certificate &ldquo;conform cu originalul&rdquo;. Documentele vor fi transmise si in format digital de catre solicitant.

Documente necesare:
- formular
- CIF
- Certificat inregistrare in Registrul Asociatii
- Extras Registrul Special Asociatii de pe langa Judecatoria Timisoara
- Autorizare sanitara de functionare:  in baza Declaratiei pe propria raspundere pentru activitatile cuprinse in Anexa nr. 2 la Ordinul MS nr. 1030/2009, cu modificarile si completarile ulterioare.
- Statutul asociatiei, Decizie definitiva si revocabila privind inregistrarea asociatiei : Statutul asociatiei trebuie sa faca referire la codului CAEN pentru care se solicita autorizarea
- Atestat intreprindere Sociala, emis de catre AJOFM TIMIs: (daca este cazul)
- Formularul 010 Vector Fiscal privind inregistrarea la ANAF a codului CAEN pentru care se solicita autorizarea
","Comert, afaceri"
37d88a71-cc28-4d06-9c44-af7a22de385a,Revendicarea imobilelor preluate in mod abuziv,"Revendicarea imobilelor preluate in mod abuziv.in baza Legii nr. 10/2001 si a O.U.G. nr. 94/2000, republicata, modificata si completata prin O.U.G. nr. 209/2005 

Documente necesare:
- Cerere de mana:  In care sa se precizeze adresa postala a imobilului pentru care se solicita adeverinta si sa se precizeze numarul cartii funciare si a numarului topografic pe care se afla imobilul in cauza.
- extras-cf: Cu data emiterii de pana in 30 zile.
- Plan parcelar suprapus: Intocmit de catre o persoana autorizata in lucrari de cadastru, care sa cuprinda suprapunerea nr.topografice reambulate cu nr.topografice vechi Sarmes.
(in cazul in care se solicita date pentru terenuri)
","Constructii, urbanism, terenuri"
4b2fcbc7-19dc-495b-be38-7ee2034fa3b5,Organizare si functionare asociatii de proprietari,"Organizare si functionare asociatii de proprietari. (1) Cererea pentru dobandirea personalitatii juridice a asociatiei de proprietari impreuna cu statutul, acordul de asociere si procesul-verbal al adunarii de constituire se depun si se inregistreaza la judecatoria in a carei raza teritoriala se afla condominiul.
(2) Statutul si acordul de asociere se intocmesc in baza prezentei legi.
(3) Acordul de asociere trebuie sa contina:
a) adresa si individualizarea proprietatii individuale, potrivit actului de proprietate;
b) numele si prenumele tuturor proprietarilor asociati;
c) descrierea proprietatii, cuprinzand: descrierea condominiului, structura condominiului, numarul de etaje, numarul de proprietati individuale structurate pe numar de camere, numarul de cladiri, numarul spatiilor cu alta destinatie decat aceea de locuinta, suprafata terenului aferent condominiului, numarul cadastral sau topografic al imobilului si numarul de carte funciara, pentru imobilele inscrise in evidentele de cadastru si carte funciara;
d) enumerarea si descrierea partilor aflate in proprietate comuna, precum si regulile de folosinta a partilor comune potrivit prezentei legi;
e) cota-parte indiviza ce revine fiecarui proprietar din proprietatea comuna;
f) declaratiile pe propria raspundere ale proprietarilor privind informatiile referitoare la suprafetele utile si construite in situatia in care acestea difera de cele inscrise in actele de proprietate asupra locuintelor sau a spatiilor cu alta destinatie.
(4) Asociatia de proprietari dobandeste personalitate juridica in baza incheierii judecatorului desemnat de presedintele judecatoriei in a carei circumscriptie teritoriala se afla condominiul.
(5) Incheierea se da fara citarea partilor si este executorie.
(6) Incheierea este supusa numai apelului in termen de 5 zile de la comunicare, presedintele asociatiei fiind obligat sa informeze in scris toti proprietarii in aceeasi zi, prin afisare la avizier. Apelul se judeca cu citarea partilor.
(7) Inscrierea ulterioara in asociatie a proprietarilor care nu au fost prezenti la adunarea proprietarilor in vederea constituirii asociatiei de proprietari sau care au dobandit calitatea de proprietari ulterior adunarii de constituire, dupa caz, se face la cererea scrisa a acestora, prin semnarea unui act aditional la acordul de asociere. Prin grija presedintelui asociatiei de proprietari, actele aditionale se ataseaza dosarului de infiintare a asociatiei, se pastreaza la sediul asociatiei si se prezinta compartimentelor de specialitate din cadrul primariei, la solicitarea acestora.
(8) Acordul de asociere si statutul asociatiei de proprietari, actualizate, se depun de catre presedintele asociatiei de proprietari, ori de cate ori sunt modificari, la judecatoria in a carei raza teritoriala se afla condominiul.
(9) Odata cu pierderea calitatii de proprietar in condominiu inceteaza statutul de membru al respectivei asociatii de proprietari.
&ndash; Taxa judiciara de timbru;
&ndash; Extras de carte funciara colectiva;
&ndash; Copii ale actelor de identitate ale membrilor comitetului executiv, inclusiv presedintele asociatiei si comisiei de cenzori. Daca numarul proprietarilor dintr-un condominiu scade sub 3 ca urmare a unor acte de instrainare, proprietarul sau proprietarii cer judecatoriei in a carei circumscriptie teritoriala se afla imobilul incetarea personalitatii juridice.
Articolul 19 din Legea 196/2018 a Asociatiilor de proprietari:
(1) Dupa dobandirea personalitatii juridice, asociatia de proprietari se inregistreaza la organul fiscal local in a carui raza teritoriala se afla condominiul.
(2) Dupa infiintarea asociatiei de proprietari, aceasta se identifica prin denumire, adresa condominiului, incheierea presedintelui judecatoriei in a carei circumscriptie teritoriala se afla condominiul sau orice alt document emis la infiintare in baza legii si prin codul de identificare fiscala al asociatiei. Actele emise de catre asociatiile de proprietari cuprind obligatoriu datele de identificare.
(3) Toate asociatiile de proprietari sunt obligate sa afiseze, la loc vizibil, pe peretele exterior al imobilului, in imediata apropiere a caii de acces in condominiu, sediul si denumirea asociatiei respective.
Documentele intocmite in original se vor depune la Judecatoria Timisoara, in baza careia asociatia dobandeste personalitate juridica.
CEREREA NU SE SUPUNE PROCEDURII APROBaRII TACITE Actele se vor depune la Primaria Municipiului Timisoara, parter, camera 12, ghiseele 10 si 11.
Asociatiile de proprietari care opteaza pentru conducerea contabilitatii in partida simpla vor depune la compartimentele specializate in sprijinirea si indrumarea asociatiilor de proprietari din cadrul consiliilor locale , intocmita potrivit Ordinului ministrului economiei si finantelor nr. 1969/2007, pana la data de 1 martie pentru situatia existenta la 31 decembrie si pana la data de 1 septembrie pentru situatia existenta la 30 iunie. Asociatiile de proprietari care opteaza pentru conducerea contabilitatii in partida dubla vor depune bilant contabil, conform prevederilor legale.
 
CEREREA NU SE SUPUNE PROCEDURII APROBaRII TACITE In vederea completarii bazelor de date existente, asociatiile vor depune, in cel mai scurt timp de la data constituirii sau transformarii asociatiei de locatari, precum si in urma schimbarii membrilor comitetului executiv sau comisiei de cenzori, DECLARAtIA INFORMATIVa PRIVIND BAZA DE DATE.
 
CEREREA NU SE SUPUNE PROCEDURII APROBaRII TACITE LEGE nr. 196 din 20 iulie 2018 privind INFIINtAREA, ORGANIZAREA si FUNCtIONAREA ASOCIAtIILOR de PROPRIETARI si ADMINISTRAREA CONDOMINIILOR
DECRET 209/05.07.1976 pentru aprobarea Regulamentului operatiilor de casa ale unitartilor socialiste
LEGEA 22/18.11.1969 privind angajarea gestionarilor, constituirea de garantii si raspunderea in legatura cu gestionarea bunurilor agentilor economici, autoritatilor sau institutiilor publice**) (aplicabila incepind cu data de 1 februarie 2014*) LEGEA 114/11.10.1996 (**republicata**) privind locuintele
OMFP 3103/24.11.2017 privind aprobarea Reglementarilor contabile pentru persoanele juridice fara scop patrimonial
ORDONANta nr. 2 din 12 iulie 2001 privind regimul juridic al contraventiilor &ndash; extras
Lege 82/1991 a contabilitatii
Legea 325/2006 a Serviciului public de alimentare cu energie termica
Ordin 483/2008 privind aprobarea contractului cadru de furnizare a energiei termice
Ordin 343/2010 pentru aprobarea Normei tehnice privind repartizarea consumurilor de energie termica intre consumatorii din imobilele de tip condominiu, in cazul folosirii sistemelor de repartizare a costurilor pentru incalzire si apa calda de consum
Ordin nr. 1.058 din 11 februarie 2019 privind aprobarea continutului-cadru al statutului asociatiei de proprietari si al regulamentului condominiului
Ordinul 635/07.03.2019 &ndash; privind modificarea si completarea Clasificarii ocupatiilor din Romania
Standard ocupational
In atentia asociatiilor de proprietari &ndash; NOI OBLIGAtII &ndash; de la data de intrare in vigoare la Legii 196/2018 &ndash; 28.09.2018
ISC Timis
Judecatoria Timisoara &ndash; acte necesare pt infiintare si modificare acte constitutive si/sau organelor asociatiilor de proprietari",Asociatii de proprietari
fb6e1084-0227-4289-a154-f7250fc44ccf,Luarea in evidenta a persoanelor majore ocrotite legal,"Luarea in evidenta a persoanelor majore ocrotite legal. Actele se depun la camera 12.
Toate actele se vor depune in copie conforma cu originalul.
Pentru informatii suplimentare va puteti adresa Serviciului Autoritate Tutelara, Primaria Timisoara, b-dul Mihai Eminescu nr. 2B, fostul sediu al Directiei Fiscale, tel. 0256.408365; 408360. persoana ocrotita legal:
1. Copie dupa sentinta prin care a fost instituita o masura de ocrotire legala, investita cu formula definitiva;2. Carte de identitate;3. Certificat de nastere;4. Certificat medical din care sa rezulte diagnosticul bolnavului; certificat de incadrare in grad de handicap - daca este cazul;5. Certificat de casatorie;6. Sentinta de divort investita cu formula definitiva (daca este cazul);7. Certificat de deces (sot, sotie, copii, parinti) daca este cazul;8. Adeverinta de venituri sau cupon de pensie;9. Acte de proprietate casa si teren (extras C.F. valabil 30 de zile de la data emiterii).pentru ocrotitorul legal:
1. Cerere de luare in evidenta a cazului;2. Carte de identitate;3. Certificat de nastere;4. Adeverinta medicala eliberata de medicul de familie din care sa rezulte starea de sanatate, ca nu a fost si ca nu este in evidenta cu boli psihice;5. Certificat de casatorie;6. Sentinta de divort investita cu formula definitiva (daca este cazul);7. Certificat de deces (sot, sotie, copii sau parinti) daca este cazul;8. Adeverinta de venituri sau cupon de pensie;9. Declaratie din partea sotului sau sotiei ca este de acord cu desemnarea sa ca si tutore;10. Acte de proprietate (extras C.F. valabil 30 de zile de la data emiterii);11. Cazier judiciar si certificat de integritate comportamentala.

Documente necesare:
- Acord GDPR
- Cerere tip luare in evidentaa persoanelor majore ocrotite legal
",Autoritate tutelara
69f2898e-1532-4e1a-b289-68e32cc500f4,Acord pentru desfasurarea exercitiilor comerciale in cazul desfasurarii activitatii cu ridicata/ de gros,"Acord pentru desfasurarea exercitiilor comerciale in cazul desfasurarii activitatii cu ridicata/ de gros.Pentru emiterea acordului se aplica prevederile OG 27/2003 documentele vor fi certificate &ldquo;conform cu originalul&rdquo; si transmise si in format digital de catre solicitant. 
 

Documente necesare:
- formular: Cerere acord comercial
- Certificat Unic de inregistrare emis de Oficiul Registrului Comertului
- Certificat constatator eliberat de Oficiul Registrului Comertului Timis, in temeiul Legii 265/2022
- Contract incheiat cu societatea de salubrizare
- Dovada neincadrarii imobilului in restrictiile pentru reducerea riscului seismic: Dovada indeplinirii conditiilor si obligatiilor prevazute de Legea nr. 212/2022 privind unele masuri pentru reducerea riscului seismic al cladirilor.
- Autorizatia eliberata de catre Agentia Nationala pentru Protectia Mediului: pentru activitatile comerciale care se incadreaza in Ordinul MMDD 1798/2007 publicat in Monitorul Oficial nr. 808/27.11.2007 (conform anexa 1) pentru codurile CAEN 4671, 4675, 1101, 1102.
- Notificare/Autorizatie sanitara veterinara: emisa de catre Directia Sanitara Veterinara si pentru Siguranta Alimentelor, daca este cazul.
- extras-cf: Al spatiului supus autorizarii avand intabulata destinatia de spatiu comercial sau SAD si acte doveditoare in cazul schimbarii functiunii fata de functiunea initiala (unde este cazul).
Nu mai vechi de 30 de zile.
- Contract de inchiriere/subinchiriere/concesiune sau comodat: Incheiat cu proprietarul tabular al spatiului supus autorizarii, daca este cazul (titlu asupra imobilului), (daca este cazul)
- Planul punctului de lucru: Intocmit de catre un proiectant autorizat din care sa reiasa suprafata tuturor spatiilor care alcatuiesc unitatea supusa autorizarii si in mod obligatoriu pozitia unitatii (subsol/ demisol/ parter sau etaj).

Dacă Operatorul economic este obligat să obțină autorizația privind securitatea la incendiu?, atunci sunt necesare următoarele documente:
- Autorizatia privind securitatea la incendiu: pentru categoriile de constructii si amenajari pentru care sunt incidente prevederile Legii nr. 307/2006 republicata, HG nr. 571/ 10.08.2016, actualizata

Dacă Operatorul economic este obligat să obțină autorizația privind securitatea la incendiu?, atunci sunt necesare următoarele documente:
- Negatie obligativitate autorizatie securitate la incediu: Documentul justificativ (negatie) prin care operatorul economic nu este obligat sa obtina autorizatia privind securitatea la incendiu
","Comert, afaceri"
c094051f-8e1f-4313-b9bf-e5f4c5e5a2f7,Emiterea dispozitiei privind numirea unui curator special pentru reprezentare/asistare in fata notarului public la incheierea unui act juridic,"Emiterea dispozitiei privind numirea unui curator special pentru reprezentare/asistare in fata notarului public la incheierea unui act juridic. Actele se depun la camera 12 din cadrul Primariei municipiului Timisoara, Bvd. C.D. Loga nr. 1.
Toate actele mentionate mai sus, vor fi prezentate in copie, conforma cu originalul, sub semnatura. 
Termen de rezolvare: 30 zile
Pentru informatii suplimentare, puteti contacta Serviciul Autoritate Tutelara la nr. tel. 0256.408360; 408365
Nu se supune aprobarii tacite.

Documente necesare:
- Cerere notariala prin care se solicita numirea unui curator special
- incheierea civila prin care a fost autorizata incheierea actului juridic, definitiva
- certificat-casatorie: al parintilor
- Acord GDPR
- act-identitate: 
a minorului (daca este cazul)/ persoanei ocrotite;
a parintilor sau a altui reprezentant legal al persoanei ocrotite (ex. tutore), daca este cazul;
a curatorului special.

- Sentinta civila prin care a fost desemnat reprezentantul legal: in cazul in care este vorba de alt reprezentant legal decat parintele
- certificat-nastere: al minorului/persoanei ocrotite
- Sentinta de divort investita cu formula definitiva: in cazul parintilor divortati
",Autoritate tutelara
300e06fb-2d36-4da3-b285-b57cf25f3ea1,Avizarea activitatii de comert in zona publica - terase sezoniere pe raza Municipiului Timisoara,"Avizarea activitatii de comert in zona publica - terase sezoniere pe raza Municipiului Timisoara. Pentru avizarea amplasarii teraselor sezoniere in zona publica din fata punctului de lucru propriu din Timisoara sau pe teren proprietate personala documentele prezentate  in copie trebuie certificate &bdquo;conform cu originalul&rdquo; de catre solicitant.

Documente necesare:
- Cerere tipizata: Se inregistreaza cu 30 zile inainte de amplasare.
- Certificat de inregistrare firma: Obtinut de la Oficiul Registrului Comertului.
- Certificat constatator pentru punctul de lucru cu activitate de alimentatie publica in functiune: Obtinut de la Oficiul Registrului Comertului.
- Certificat fiscal: Certificat fiscal obtinut de la Directia Fiscala din care sa rezulte ca nu sunt datorii la bugetul local.
- Plan de situatie: Plan de situatie la scara 1:500 obtinut de la Primaria Timisoara, pe care se va desena la scara pozitia terasei si cotele.
Trasarile se vor efectua in nume propriu, de catre un arhitect sau de catre un inginer.
- Plan de incadrare: Plan de incadrare scara 1:5000 obtinut de la Primaria Timisoara.
- Lista de meniuri si preturi: Prezentarea listei de meniuri si preturi in limba romana si intr-o limba de circulatie internationala.
- Plan de situatie terasa: Plan de situatie scara 1:50 prin care se va prezenta terasa.
Poate fi realizat in nume propriu, de catre un arhitect sau de catre un inginer si va cuprinde:  

ansamblul terasei cu dimensiuni si cu respectarea tututor cerintelor din Regulament
mobilier 
sistem de acoperire 
calitatea materialelor 
jardiniere (daca este cazul)

- Acord pentru desfasurarea exercitiilor comerciale: Acord pentru desfasurarea exercitiilor comerciale eliberat de catre Primaria Timisoara pentru punctul de lucru in baza Legii 650/2002, in copie, vizat la zi.
- Autorizatie de construire: Autorizatie de construire pentru terasa, planuri anexa la autorizatia de construire vizate spre neschimbare de catre arhitectul sef si proces verbal de receptie la terminarea lucrarilor in cazul existentei autorizatiei de construire pentru terasa. Alte avize/acorduri/autorizatii daca este cazul.
- Solutia de racordare: Solutia de racordare se va face in baza unui proiect realizat de catre persoane autorizate.
- Prezentarea mobilierului si a modului de amplasare: Prezentare in forma grafica a mobilierului si a modului de amplasare al terasei spre avizare in cazul solicitarii de amplasare mobilier de terasa pe adancime de maxim un metru pe lungimea frontului unde se desfasoara activitatea de alimentatie publica.

Dacă Aţi deţinut acord de funcţionare în anul precedent?, atunci sunt necesare următoarele documente:
- Acord de functionare pentru anul precedent

Dacă Terenul pe care va fi amplasată terasa este domeniu public?, atunci sunt necesare următoarele documente:
- extras-cf: Extras de carte funciara nu mai vechi de 30 zile, in situatia in care se doreste functionarea pe teren proprietate personala.

Dacă Terenul pe care va fi amplasată terasa este domeniu public?, atunci sunt necesare următoarele documente:
- Contract de inchiriere/comodat: in situatia in care se doreste functionarea pe teren proprietate personala.

Dacă Imobilele în faţa cărora va funcţiona terasa sunt pe lista monumentelor istorice?, atunci sunt necesare următoarele documente:
- Autorizatie de construire pentru punere in siguranta imobil sau Aviz favorabil pentru punere in siguranta imobil: Emise de Directia Judeteana pentru Cultura Timis.

Dacă Terasa va fi extinsă pe fațada imobilelor învecinate?, atunci sunt necesare următoarele documente:
- Acordul notarial al vecinilor pentru extinderea terasei: Acordul notarial al proprietarilor sau Asociatiei de proprietari de la cladirile invecinate in cazul extinderii terasei pe fatada imobilelor invecinate. 
","Comert, afaceri"
9e770601-975a-4426-859d-68eefbcce84d,Indemnizatia pentru cresterea copilului pentru copil pana la 2 ani sau 3 ani in cazul copilului cu dizabilitate,"Indemnizatia pentru cresterea copilului pentru copil pana la 2 ani sau 3 ani in cazul copilului cu dizabilitate. Plata alocatiilor, indemnizatiilor si stimulentelor precum si solutionarea cererilor este efectuata de catre Agentia Judeteana pentru Plati si Inspectie Sociala Timis, adresa de e-mail fiind ajpis.timis@mmanpis.ro.
Ghiseul de Alocatii si Indemnizatii din cadrul Serviciului Serviciului Informare si Consiliere Cetateni, camera 12, ghiseele 03 - 04 din cadrul Primariei Municipiului Timisoara, are atributii de primire, inregistrare, verificare si transmitere spre solutionare Agentiei Judeteane pentru Plati si Inspectie Sociala Timis a cererilor si documentelor ce stau la baza acordarii drepturilor conform OUG 111/2010 forma consolidata precum si OG 164/2022 si HG 865/2023 depuse de catre beneficiarii domiciliati pe raza municipiului Timisoara depuse de catre beneficiarii domiciliati pe raza municipiului Timisoara.
Conform OUG 111/2010, ART. 12:
(1) Drepturile prevazute de prezenta ordonanta de urgenta se acorda in situatia in care solicitantul indeplineste cumulativ urmatoarele conditii:a) este cetatean roman, cetatean strain sau apatrid;
b) are, conform legii, domiciliul sau resedinta pe teritoriul Romaniei;
c) locuieste in Romania impreuna cu copilul/copiii pentru care solicita drepturile si se ocupa de cresterea si ingrijirea acestuia/acestora;
(6) Conditia prevazuta la alin. (1) lit. c) se considera indeplinita si in situatia in care, dupa stabilirea dreptului, persoana indreptatita, impreuna cu copilul pentru care se stabileste dreptul, isi stabileste temporar resedinta in alta tara;
(7) In sensul prevederilor alin. (6), prin temporar se intelege o perioada de pana la 6 luni pe an pentru toate situatiile, cu exceptia celor prevazute la art. 2 alin. (5) lit. k) si x), pentru care conditia prevazuta la alin. (1) lit. c) se considera indeplinita pe toata perioada de insotire ori in care se afla in misiune;
Sesizarile ce au ca obiect calculul si plata drepturilor la indemnizatie crestere copil, alocatie de stat pentru copil, respectiv stimulent de insertie, inaintate de catre persoanele domiciliate cu forme legale pe raza Municipiului Timisoara, sunt de competenta Agentiei Judetene pentru Plati si Inspectie Sociala Timis, pe e-mail ajpis.timis@mmanpis.ro, str. Mercy nr. 2, telefon 0256 432.779. Conditiile pentru obtinerea indemnizatiei pentru cresterea copilului:

Domiciliul stabil sau resedinta in municipiul Timisoara.
Sa fi realizat venituri 12 luni anterior datei nasterii copilului in ultimii 2 ani.
Actele se depun la primarie in termen de 60 de zile lucratoare, dupa terminarea concediului de  maternitate (sarcina si lauzie minim obligatoriu fiind 42 de zile dupa nastere  sau maxim sarcina + lauzie 126 zile) sau in termen de 60 de zile lucratoare de la nasterea copilului, in cazul in care mama nu beneficiaza de indemnizatia de maternitate adica (concediul pre+post natal).


Documente necesare:
- Acord GDPR: Formular Acord GDPR semnat de ambii parinti.
- Cerere tip
- Obligatii
- Acte de identitate parinti
- certificat-nastere: Certificatele de nastere ale copiilor pentru care se solicita drepturile precum si ale celorlalti copii aflati in intretinere
- Informare

Dacă Solicitantul este, atunci sunt necesare următoarele documente:
- Adeverinta tip

Dacă Starea civilă?, atunci sunt necesare următoarele documente:
- Cerere ancheta sociala:  In cazul in care parintii sunt necasatoriti este necesara si ancheta sociala efectuata de Serviciul  Autoritatea Tutelara  conform H.G.1291/18.12.2012.

Dacă Solicitantul este, atunci sunt necesare următoarele documente:
- Declaratiile unice: Declaratiile Unice, pe ultimii 2 ani fiscali anteriori datei nasterii copilului.

Dacă Starea civilă?, atunci sunt necesare următoarele documente:
- certificat-casatorie

Dacă Ce tip de beneficiu solicitați?, atunci sunt necesare următoarele documente:
- Certificatul de handicap al copilului

Dacă Solicitantul este, atunci sunt necesare următoarele documente:
- Decizia de suspendare a contractului de munca sau decizia de incetare a contractului de munca: Decizia de suspendare a contractului de munca sau decizia de incetare a contractului de munca  insotita de declaratia pe propria raspundere ca titularul nu realizeaza venituri 

Dacă Solicitantul este, atunci sunt necesare următoarele documente:
- Alte acte doveditoare care sa ateste indeplinirea perioadelor asimilate: Alte acte doveditoare care sa ateste indeplinirea perioadelor asimilate (de ex.: somaj, concedii medicale/perioada in care a urmat studii preunivesitare/universitare/postuniversitare etc.) - daca este cazul

Dacă Solicitantul este, atunci sunt necesare următoarele documente:
- Adeverinte de la Administratia Finantelor Publice Timis:  Adeverinte din care sa rezulte veniturile realizate in ultimii 2 ani fiscali anteriori datei nasterii copilului sau dupa caz dovada venitului calculat in vederea platii anticipate a impozitului;

Dacă Solicitantul este, atunci sunt necesare următoarele documente:
- Decizie de impunere de la Administratia Finantelor Publice: Decizie de impunere de la Administratia Finantelor Publice (mai veche de exemplu din 2017) cu data inceperii activitatii daca acest lucru nu rezulta din Declaratia Unica.

Dacă Cum doriti să se facă încasarea?, atunci sunt necesare următoarele documente:
- Extras de cont al  titularului cererii: In cazul in care doriti ca plata sa se faca prin virare in cont, trebuie anexat extrasul de cont sau adeverinta de cont de la banca titularului (CEC, BRD, Alpha Bank, Piraeus Bank, Procredit Bank, Raiffeisen Bank, ING, Transilvania, BCR, OTP, Banc Post, Unicredit tiriac).

Dacă Cine intră în concediul de creștere al copilului?, atunci sunt necesare următoarele documente:
- Adeverinta anagajator mama: In cazul in care tatal solicita indemnizatia de crestere si ingrijire a copilului, este necesara si adeverinta de la angajatorul mamei cu specificarea perioadei in care a fost platita indemnizatia de maternitate adica concediul prenatal si postnatal sau declaratie pe propria raspundere ca nu a beneficiat de indemnizatia de maternitate.)

Dacă Solicitantul este, atunci sunt necesare următoarele documente:
- Cerere depusa la angajator: Cerere depusa la angajator aprobata si stampilata de acesta privind intrarea in concediul pentru cresterea copilului

Dacă Solicitantul este, atunci sunt necesare următoarele documente:
- Decizia de suspendare sau incetare a activitatii: Decizia de suspendare sau  incetare a activitatii, declaratia 070,  de la Administratia  Finantelor Publice Timis sau de la Registrul Comertului (in functie de activitate).

Dacă Solicitantul este, atunci sunt necesare următoarele documente:
- Adeverinta C.A.S: Adeverinta de la Casa de Asigurari de Sanatate (C.A.S) cu perioada in care a fost platita indemnizatia de maternitatea (sarcina + lauzie) sau declaratie pe proprie raspundere ca nu a beneficiat de indemnizatia de maternitate.

Dacă Solicitantul este, atunci sunt necesare următoarele documente:
- Registrul jurnal de incasari si plati: Registrul jurnal de incasari si plati, in cazul veniturilor din activitati independente, din drepturi de proprietate intelectuala si din activitati agricole, silvicultura si piscicultura.
",Alocatii si indemnizatii
